"Index","btc","dash","xrp","xmr","ltc","doge","nxt","nmc","crix","Euribor","Euribor_AM","Euribor_1Y","Euribor_3M","Open_price_EuroUK","High_price_EuroUK","Low_price_EuroUK","Close_price_EuroUK","Open_price_EuroUS","High_price_EuroUS","Low_price_EuroUS","Close_price_EuroUS","lowerBand_btc","lowerBand_dash","lowerBand_xrp","lowerBand_xmr","lowerBand_ltc","lowerBand_doge","lowerBand_nxt","lowerBand_nmc","lowerBand_crix","lowerBand_Euribor","lowerBand_Euribor_AM","lowerBand_Euribor_1Y","lowerBand_Euribor_3M","lowerBand_Open_price_EuroUK","lowerBand_High_price_EuroUK","lowerBand_Low_price_EuroUK","lowerBand_Close_price_EuroUK","lowerBand_Open_price_EuroUS","lowerBand_High_price_EuroUS","lowerBand_Low_price_EuroUS","lowerBand_Close_price_EuroUS","middleBand_btc","middleBand_dash","middleBand_xrp","middleBand_xmr","middleBand_ltc","middleBand_doge","middleBand_nxt","middleBand_nmc","middleBand_crix","middleBand_Euribor","middleBand_Euribor_AM","middleBand_Euribor_1Y","middleBand_Euribor_3M","middleBand_Open_price_EuroUK","middleBand_High_price_EuroUK","middleBand_Low_price_EuroUK","middleBand_Close_price_EuroUK","middleBand_Open_price_EuroUS","middleBand_High_price_EuroUS","middleBand_Low_price_EuroUS","middleBand_Close_price_EuroUS","upperBand_btc","upperBand_dash","upperBand_xrp","upperBand_xmr","upperBand_ltc","upperBand_doge","upperBand_nxt","upperBand_nmc","upperBand_crix","upperBand_Euribor","upperBand_Euribor_AM","upperBand_Euribor_1Y","upperBand_Euribor_3M","upperBand_Open_price_EuroUK","upperBand_High_price_EuroUK","upperBand_Low_price_EuroUK","upperBand_Close_price_EuroUK","upperBand_Open_price_EuroUS","upperBand_High_price_EuroUS","upperBand_Low_price_EuroUS","upperBand_Close_price_EuroUS"
2015-07-31,283.676059148022,3.66055815460018,0.00843920214703254,0.572853484037737,4.6184117671217,0.000184271153072261,0.0115357178899675,0.627260512168945,501.772598406181,-0.023,-0.023,0.167,-0.023,0.7006,0.7098,0.6995,0.7028,1.0933,1.1113,1.092,1.0987,253.716585065634,2.8261292219666,0.00681682291351554,0.472514765474965,2.86605309972906,0.000168541444175787,0.0111433515216651,0.443864052373762,458.377200632579,-0.0224180680213228,-0.0224180680213228,0.161037923339862,-0.0224180680213228,0.692434616844604,0.695943776923562,0.689243060516697,0.69121446518915,1.08385412514855,1.08641945698691,1.07887704574543,1.0801714465267,278.555561374804,3.48765384865815,0.00879704081295499,0.54594191766473,4.54871659745852,0.000186580362229386,0.0130927953804389,0.686765104643029,495.020999065184,-0.0183333333333333,-0.0183333333333333,0.167133333333333,-0.0183333333333333,0.706956666666667,0.711033333333333,0.70395,0.707303333333333,1.09973,1.10586,1.09478,1.10044666666667,303.394537683974,4.14917847534969,0.0107772587123944,0.619369069854496,6.23138009518799,0.000204619280282986,0.0150422392392126,0.929666156912297,531.664797497789,-0.0142485986453439,-0.0142485986453439,0.173228743326804,-0.0142485986453439,0.72147871648873,0.726122889743105,0.718656939483302,0.723392201477516,1.11560587485145,1.12530054301309,1.11068295425457,1.12072188680663
2015-08-01,280.7014,3.62345791291114,0.0082326930817041,0.582660381825867,4.18988572062642,0.00017541661728707,0.0111819502479146,0.610570989190951,495.762745506383,-0.023,-0.023,0.167,-0.023,0.7006,0.7098,0.6995,0.7028,1.0933,1.1113,1.092,1.0987,256.418717597208,2.8965885094908,0.00692402985558185,0.477276379838398,2.8927241761811,0.000167932864226494,0.0109757610353714,0.441581770202551,461.530151489852,-0.0227806216039989,-0.0227806216039989,0.16134978916727,-0.0227806216039989,0.691972768857927,0.695841948868763,0.688989444195159,0.691019163207789,1.08321237389477,1.08626510374823,1.07879238192098,1.08018003826644,279.427903346404,3.51562095425026,0.0087043611031765,0.548462378658109,4.57186701477179,0.000186356153623974,0.0130327801626815,0.685843437006363,496.109614037264,-0.0186333333333333,-0.0186333333333333,0.167233333333333,-0.0186333333333333,0.70666,0.710933333333333,0.70374,0.707146666666666,1.09904666666667,1.10566666666667,1.09437666666667,1.10023,302.437089095601,4.13465339900972,0.0104846923507712,0.61964837747782,6.25100985336248,0.000204779443021455,0.0150897992899916,0.930105103810176,530.689076584676,-0.0144860450626678,-0.0144860450626678,0.173116877499397,-0.0144860450626678,0.721347231142073,0.726024717797903,0.718490555804841,0.723274170125544,1.11488095943857,1.12506822958511,1.10996095141235,1.12027996173356
2015-08-02,281.7267,3.6162073501071,0.00822159357552843,0.61493121808861,4.17635602146839,0.000173076628422882,0.0112029663993852,0.603523731049777,497.319923495405,-0.023,-0.023,0.167,-0.023,0.7006,0.7098,0.6995,0.7028,1.0933,1.1113,1.092,1.0987,259.336230118244,2.96015345172952,0.00709493011459683,0.480613867780467,2.89727068061771,0.000166930632697736,0.0108343828903721,0.438369445729048,464.740082990476,-0.0230384099339733,-0.0230384099339733,0.161715911453179,-0.0230384099339733,0.691643285546423,0.695817695265608,0.688828742889492,0.690903845076379,1.08314153883146,1.08625180351161,1.07913385385465,1.08031655047298,280.296158315779,3.53998720045899,0.00861109859670432,0.55150036640823,4.57516871364773,0.000185879680590026,0.0129873823606675,0.684268859227245,497.169086646699,-0.0189,-0.0189,0.167366666666667,-0.0189,0.70644,0.710866666666667,0.70351,0.706906666666667,1.09865,1.10563666666667,1.09401,1.09991,301.256086513314,4.11982094918847,0.0101272670788118,0.622386865035993,6.25306674667776,0.000204828728482316,0.015140381830963,0.930168272725442,529.598090302923,-0.0147615900660267,-0.0147615900660267,0.173017421880154,-0.0147615900660267,0.721236714453577,0.725915638067725,0.718191257110507,0.722909488256954,1.11415846116854,1.12502152982172,1.10888614614535,1.11950344952702
2015-08-03,281.829870770124,3.61400794065386,0.00827951110390734,0.595876208750786,4.28604394255346,0.000174648823117338,0.0106772541376397,0.613002441318205,497.685271575481,-0.023,-0.023,0.166,-0.023,0.7023,0.7041,0.7004,0.7023,1.0968,1.0995,1.094,1.0949,261.744999997049,3.00974749269555,0.00726432003255706,0.485894954933995,2.90292876121346,0.000166143221537311,0.0106383991900835,0.435193815103997,467.284231247595,-0.0232242974798496,-0.0232242974798496,0.162077187394744,-0.0232242974798496,0.691338067873052,0.695541148762328,0.688640784409155,0.690692900384219,1.08312524747663,1.08625410189693,1.07946668667741,1.08034420892731,281.181681649112,3.56174348698761,0.0085151884742814,0.555672192033729,4.57637800098223,0.000185334792306579,0.0129425987778185,0.682389638322741,498.233846553631,-0.0191666666666667,-0.0191666666666667,0.1675,-0.0191666666666667,0.70615,0.710726666666667,0.7032,0.706553333333333,1.09814666666667,1.10562333333333,1.09353,1.09949333333333,300.618363301176,4.11373948127966,0.00976605691600574,0.625449429133464,6.24982724075101,0.000204526363075847,0.0152467983655534,0.929585461541484,529.183461859666,-0.0151090358534837,-0.0151090358534837,0.172922812605256,-0.0151090358534837,0.720961932126949,0.725912184571005,0.717759215590844,0.722413766282447,1.1131680858567,1.12499256476973,1.10759331332258,1.11864245773935
2015-08-04,284.2393,3.61993316669615,0.00825200116577702,0.617942862388737,4.37651743348152,0.000175637020973674,0.0108019782073653,0.624179832297028,501.442139967269,-0.023,-0.023,0.164,-0.023,0.7024,0.7045,0.6985,0.699,1.095,1.0988,1.0876,1.088,262.882684204673,3.06289430534972,0.00733208621167398,0.487389205892443,2.90809969908924,0.00016542999034235,0.0104374701899453,0.432908651065161,468.435818373656,-0.0233338195983326,-0.0233338195983326,0.162282927086468,-0.0233338195983326,0.691107840469654,0.695126104497397,0.688449036603971,0.690355075465632,1.08325989457034,1.08587026125639,1.07984971524594,1.07997490319259,281.895510674783,3.57919224710816,0.00843155584230402,0.558671548340304,4.58129329417515,0.000184773949231302,0.01286023333938,0.680314266540038,499.071282317868,-0.0194333333333333,-0.0194333333333333,0.1676,-0.0194333333333333,0.705916666666667,0.710396666666666,0.70292,0.706183333333333,1.09776,1.10521666666667,1.09311666666667,1.09895,300.908337144893,4.09549018886659,0.00953102547293405,0.629953890788165,6.25448688926106,0.000204117908120254,0.0152829964888148,0.927719882014915,529.70674626208,-0.015532847068334,-0.015532847068334,0.172917072913532,-0.015532847068334,0.72072549286368,0.725667228835936,0.717390963396028,0.722011591201034,1.11226010542966,1.12456307207695,1.1063836180874,1.11792509680741
2015-08-05,281.401062365027,3.56784971185879,0.0082175777807986,0.61871821365118,4.33934751443786,0.000173815560419639,0.0106097010917107,0.604570502831182,496.862982427553,-0.024,-0.024,0.163,-0.024,0.6993,0.6999,0.6946,0.6986,1.0881,1.0936,1.0847,1.0904,264.037600873562,3.12065472983811,0.00742919809923671,0.491256693652522,2.92382062025914,0.000164670358779405,0.0102418941736772,0.429136163293219,469.558510757415,-0.0236473547085868,-0.0236473547085868,0.162210520728077,-0.0236473547085868,0.690735704678627,0.694388057562199,0.687849900043527,0.689712949728926,1.08244844915588,1.0851062767537,1.0790261428901,1.07920431412621,282.335483314772,3.59779878244437,0.00837277736887214,0.561997937125252,4.56759505216007,0.000184276497208153,0.0127875710557813,0.676931840816259,499.543580686708,-0.0197,-0.0197,0.167633333333333,-0.0197,0.705686666666667,0.71008,0.702576666666667,0.705703333333333,1.09731333333333,1.10478666666667,1.09249,1.09817666666667,300.633365755982,4.07494283505064,0.00931635663850757,0.632739180597982,6.211369484061,0.000203882635636901,0.0153332479378853,0.924727518339298,529.528650616,-0.0157526452914132,-0.0157526452914132,0.173056145938589,-0.0157526452914132,0.720637628654707,0.725771942437801,0.717303433289806,0.72169371693774,1.11217821751079,1.12446705657963,1.1059538571099,1.11714901920713
2015-08-06,278.0134,3.51013418122335,0.00801250886772545,0.732906209856447,4.04770099108864,0.000167672284898984,0.0106899479444768,0.58280565788469,490.613554259389,-0.024,-0.024,0.163,-0.024,0.6988,0.7046,0.6964,0.704,1.0907,1.0942,1.0874,1.0923,265.571193836362,3.20278199647427,0.00749471938293204,0.47521345305229,2.90338957038861,0.000163359432214559,0.0102011884760785,0.42271394340414,471.136651693936,-0.02410507660064,-0.02410507660064,0.162074302457306,-0.02410507660064,0.6902726991849,0.693959470941662,0.687410750325352,0.689559274491945,1.08226684863403,1.0842500240916,1.07851855601072,1.07864550736925,282.762352060273,3.61427296911944,0.00831769170045283,0.565814289601699,4.53168517300633,0.000183753944495233,0.0127305404483557,0.672611943056362,500.018215871929,-0.0199666666666667,-0.0199666666666667,0.1676,-0.0199666666666667,0.705383333333334,0.709673333333333,0.70223,0.705363333333333,1.09694666666667,1.10425666666667,1.09209,1.09767333333333,299.953510284183,4.02576394176461,0.00914066401797361,0.656415126151107,6.15998077562404,0.000204148456775907,0.0152598924206328,0.922509942708583,528.899780049921,-0.0158282567326933,-0.0158282567326933,0.173125697542694,-0.0158282567326933,0.720493967481767,0.725387195725004,0.717049249674648,0.721167392174722,1.1116264846993,1.12426330924173,1.10566144398927,1.11670115929742
2015-08-07,278.508813757282,3.26500079869847,0.00813815304510811,0.731760260407047,4.18488575859442,0.000167313722614874,0.0113735688862518,0.592072050955328,491.737641020839,-0.024,-0.024,0.163,-0.024,0.7039,0.7096,0.7008,0.7082,1.0927,1.0978,1.0854,1.0965,266.667095040871,3.2812948483889,0.00756262368888073,0.468542652461948,3.01005863789023,0.000161971201711965,0.0101560524669409,0.418248308900999,472.185951314939,-0.024449216127567,-0.024449216127567,0.161940782317283,-0.024449216127567,0.690170442974635,0.694426537757676,0.687434398197192,0.690405813175382,1.08181837017637,1.08384614386297,1.07832723261854,1.07874217876399,283.18331699489,3.63250297380054,0.0082659203060706,0.573222737628126,4.49080260158755,0.000183082622231147,0.0125941537481755,0.669229436813535,500.488430752952,-0.0201666666666667,-0.0201666666666667,0.167566666666667,-0.0201666666666667,0.705083333333334,0.709363333333333,0.701923333333334,0.7051,1.09645666666667,1.10386666666667,1.09195333333333,1.09738333333333,299.699538948909,3.98371109921218,0.00896921692326047,0.677902822794304,5.97154656528487,0.000204194042750328,0.0150322550294102,0.920210564726072,528.790910190964,-0.0158841172057664,-0.0158841172057664,0.173192551016051,-0.0158841172057664,0.719996223692033,0.72430012890899,0.716412268469475,0.719794186824618,1.11109496315697,1.12388718947036,1.10557943404813,1.11602448790268
2015-08-08,259.800728385469,3.06928481665242,0.0084490404289554,0.674438700480004,3.9149075040342,0.000160169176119226,0.0109701741650626,0.535807792276194,462.029031143681,-0.024,-0.024,0.163,-0.024,0.7039,0.7096,0.7008,0.7082,1.0927,1.0978,1.0854,1.0965,265.580282257891,3.28672810710959,0.00755737097872949,0.475535298828741,3.57387270094188,0.000160229279684008,0.0101524053249378,0.546541124470631,469.879996362718,-0.0247510695343041,-0.0247510695343041,0.161907448983949,-0.0247510695343041,0.691221932872535,0.694862147499193,0.688118640483287,0.690664939230439,1.08213477910871,1.08364727823523,1.07804573167812,1.07854182636592,283.479843572752,3.6429856333268,0.00822383922001003,0.580509544587828,4.42032398508917,0.000182410298935057,0.0124834782148915,0.665338501803704,500.787382057374,-0.0203666666666667,-0.0203666666666667,0.167533333333333,-0.0203666666666667,0.704826666666667,0.70894,0.70161,0.704676666666667,1.09618,1.10348666666667,1.09156,1.09701666666667,301.379404887612,3.999243159544,0.00889030746129058,0.685483790346915,5.26677526923646,0.000204591318186105,0.0148145511048452,0.784135879136778,531.694767752031,-0.0159822637990293,-0.0159822637990293,0.173159217682717,-0.0159822637990293,0.718431400460799,0.723017852500807,0.715101359516713,0.718688394102894,1.11022522089129,1.1233260550981,1.10507426832188,1.11549150696741
2015-08-09,264.338483389326,3.11425356016354,0.00880892558131976,0.673252737935936,3.89745484625165,0.000161990991808902,0.0103682605205047,0.532155159520191,470.401800064746,-0.024,-0.024,0.163,-0.024,0.7039,0.7096,0.7008,0.7082,1.0927,1.0978,1.0854,1.0965,264.021967025155,3.26309756060776,0.00754738488400308,0.479818125696907,3.43849600725706,0.000159409326786009,0.0101084328022434,0.519587364808085,467.49114064729,-0.0250135433957517,-0.0250135433957517,0.16180981861861,-0.0250135433957517,0.691546303440805,0.695427492710468,0.688904857797295,0.691361830339059,1.08191924551899,1.08436028094648,1.07820451511062,1.07982336701173,283.176774518934,3.64221728733132,0.00820998418077266,0.586489086533441,4.29551574714686,0.000181300722889584,0.0123548983000462,0.64119755654143,500.137774773703,-0.0205666666666667,-0.0205666666666667,0.167533333333333,-0.0205666666666667,0.704256666666667,0.70852,0.701116666666667,0.704383333333333,1.09568666666667,1.10300333333333,1.09111,1.09678,302.331582012713,4.02133701405489,0.00887258347754224,0.693160047369975,5.15253548703665,0.000203192118993159,0.0146013637978491,0.762807748274774,532.784408900116,-0.0161197899375816,-0.0161197899375816,0.173256848048057,-0.0161197899375816,0.716967029892528,0.721612507289531,0.713328475536039,0.717404836327607,1.10945408781434,1.12164638572018,1.10401548488937,1.11373663298827
2015-08-10,263.5782,3.07397501562812,0.00874389393979283,0.654966252693273,3.93505220741709,0.000160806732673101,0.0100980761246251,0.535770881441669,468.502537130056,-0.024,-0.024,0.162,-0.024,0.7079,0.7096,0.7049,0.7068,1.0966,1.1041,1.0924,1.1016,262.478752623692,3.19316605750894,0.0075257622948384,0.484786251293381,3.41185551889749,0.000157610007394946,0.0100052077824691,0.511426969035,465.123118039076,-0.0252382885535049,-0.0252382885535049,0.161565104170607,-0.0252382885535049,0.692021477700032,0.696131783182837,0.689779534078487,0.692188767189889,1.08189787789716,1.08502742624936,1.07846799591779,1.08079074614509,282.487313965245,3.61257691708267,0.00820897323936701,0.591531568855066,4.27772164041653,0.00017997961277308,0.0122063968440511,0.635015259540889,498.936877652567,-0.0207666666666667,-0.0207666666666667,0.1675,-0.0207666666666667,0.703816666666667,0.708096666666667,0.7006,0.704033333333333,1.09532666666667,1.10221333333333,1.09052666666667,1.09612333333333,302.495875306798,4.03198777665641,0.00889218418389561,0.69827688641675,5.14358776193557,0.000202349218151213,0.0144075859056331,0.758603550046779,532.750637266058,-0.0162950447798284,-0.0162950447798284,0.173434895829393,-0.0162950447798284,0.715611855633301,0.720061550150496,0.711420465921513,0.715877899476778,1.10875545543618,1.1193992404173,1.10258533741555,1.11145592052158
2015-08-11,269.8668,3.17175953939153,0.00863715094366771,0.604953263967826,4.12332470083251,0.00016311338158915,0.0102460288714651,0.558975670053764,478.392491255793,-0.024,-0.024,0.162,-0.024,0.7066,0.7117,0.7031,0.7088,1.1019,1.1088,1.0959,1.104,264.267231294656,3.18332378141767,0.00752913553520595,0.489414501282085,3.481670390622,0.000158098916841443,0.00998197348493267,0.527012335839376,468.375290420791,-0.0254259331389987,-0.0254259331389987,0.161297326919334,-0.0254259331389987,0.692811292375825,0.696932319446817,0.691177815338743,0.693043118424089,1.08179386080932,1.08590886524847,1.07889058328221,1.08200848592437,281.54356252668,3.58805785714494,0.00821720074756832,0.59559367459169,4.2648317519239,0.000178894749253804,0.012059676538258,0.629270593641917,497.355837665364,-0.0209666666666667,-0.0209666666666667,0.167433333333333,-0.0209666666666667,0.70351,0.707673333333333,0.70022,0.703636666666667,1.09509666666667,1.10163333333333,1.09017666666667,1.09563666666667,298.819893758703,3.99279193287221,0.0089052659599307,0.701772847901295,5.04799311322579,0.000199690581666164,0.0141373795915833,0.731528851444458,526.336384909938,-0.0165074001943347,-0.0165074001943347,0.173569339747333,-0.0165074001943347,0.714208707624175,0.71841434721985,0.709262184661258,0.714230214909244,1.10839947252401,1.11735780141819,1.10146275005112,1.10926484740897
2015-08-12,267.7126,3.07740280863192,0.0083259188159458,0.626087284376699,4.05946398376197,0.000160376723948246,0.0102680494349803,0.554874714965487,473.846459575018,-0.024,-0.024,0.161,-0.024,0.7088,0.717,0.7078,0.7149,1.1039,1.1212,1.1023,1.1156,262.808406621176,3.12100660093209,0.00753922117748018,0.488674632082276,3.4640963058797,0.000157474605064177,0.0098769057443094,0.525290335586044,466.041528901153,-0.0256644311177547,-0.0256644311177547,0.160819227051272,-0.0256644311177547,0.693424696310282,0.697055265146669,0.69081437984144,0.692209760190836,1.08260826797063,1.08521884008578,1.07827875683748,1.07978776652447,280.199403739088,3.55805683515853,0.00821927482713465,0.594880265761364,4.22734234905774,0.000177497562047584,0.011914327520402,0.620468779285102,495.088766955347,-0.0211666666666667,-0.0211666666666667,0.167366666666667,-0.0211666666666667,0.70316,0.70732,0.69978,0.703306666666667,1.09504333333333,1.10121,1.08994333333333,1.09523,297.590400857,3.99510706938497,0.00889932847678912,0.701085899440452,4.99058839223577,0.000197520519030992,0.0139517492964946,0.715647222984159,524.136005009542,-0.0166689022155786,-0.0166689022155786,0.173914106282061,-0.0166689022155786,0.712895303689718,0.717584734853331,0.708745620158561,0.714403573142497,1.10747839869604,1.11720115991422,1.10160790982919,1.11067223347553
2015-08-13,263.655818616904,3.04669377361509,0.0081680550167487,0.579030119977849,3.88800691052803,0.000155723780623954,0.010079811027141,0.526624898459991,466.428749402851,-0.024,-0.024,0.161,-0.024,0.7149,0.7157,0.7096,0.7139,1.1156,1.1188,1.1079,1.1148,261.347302304694,3.06933923429933,0.00754973361549024,0.491009065529756,3.4482198037033,0.000156752295433948,0.00981282773400771,0.526039092470916,463.562030858814,-0.0258438574255212,-0.0258438574255212,0.160282090542341,-0.0258438574255212,0.692567121946152,0.696750209253153,0.690172661606511,0.691710987695276,1.08035867008946,1.08419984943471,1.07685393804485,1.07889112109068,279.434307072421,3.53722872651469,0.00821285182503494,0.596871621657027,4.20551312623187,0.000176203012648947,0.0117970933534767,0.61443185489066,493.740674338146,-0.0213333333333333,-0.0213333333333333,0.1672,-0.0213333333333333,0.70291,0.707213333333333,0.69976,0.703446666666667,1.09482333333333,1.10126333333333,1.09004,1.09574333333333,297.521311840148,4.00511821873005,0.00887597003457964,0.702734177784297,4.96280644876045,0.000195653729863946,0.0137813589729458,0.702824617310404,523.919317817477,-0.0168228092411455,-0.0168228092411455,0.174117909457659,-0.0168228092411455,0.713252878053849,0.717676457413513,0.709347338393489,0.715182345638057,1.10928799657721,1.11832681723196,1.10322606195515,1.11259554557598
2015-08-14,265.1281,3.01936547693427,0.0083279928732899,0.610282300266525,4.01557111489753,0.000155529113544034,0.010038564914308,0.534518992456258,469.663252167318,-0.025,-0.025,0.161,-0.025,0.7139,0.7158,0.7091,0.7097,1.1148,1.1188,1.1096,1.1106,260.04080032096,3.01641886122991,0.00754140287389137,0.4937403035573,3.42233142544579,0.000154479263494344,0.0096437244340308,0.521830337889232,461.336978329043,-0.02608332810867,-0.02608332810867,0.159762261883767,-0.02608332810867,0.691988621536663,0.696367381552565,0.689837826155736,0.691963556625968,1.07933039225247,1.08344458399028,1.07550626758384,1.07856873862091,278.667321026318,3.51567527584135,0.00819801204507676,0.597243939559776,4.18202474856485,0.000174759760987267,0.0116728837493635,0.607388230811129,492.355823492749,-0.0215,-0.0215,0.166966666666667,-0.0215,0.703063333333333,0.70728,0.699973333333333,0.703786666666667,1.09534,1.10162,1.09042333333333,1.09620666666667,297.293841731676,4.0149316904528,0.00885462121626216,0.700747575562252,4.94171807168391,0.00019504025848019,0.0137020430646962,0.692946123733025,523.374668656456,-0.01691667189133,-0.01691667189133,0.174171071449566,-0.01691667189133,0.714138045130004,0.718192618447436,0.710108840510931,0.715609776707366,1.11134960774753,1.11979541600972,1.10534039908283,1.11384459471242
2015-08-15,260.476232289764,2.95910595822477,0.00844531656202683,0.609706962291181,3.90920333993161,0.000153420895566409,0.00973134837834064,0.526161393190235,462.304166065995,-0.025,-0.025,0.161,-0.025,0.7139,0.7158,0.7091,0.7097,1.1148,1.1188,1.1096,1.1106,258.341358476146,2.95925928528334,0.00753118189160491,0.498909198545953,3.44427462440277,0.000152190866412227,0.00950684877360954,0.512055225213928,458.486876364983,-0.0263192998424526,-0.0263192998424526,0.159259508111675,-0.0263192998424526,0.691801162700413,0.69655186669749,0.689847469373941,0.692528691325756,1.07836752528498,1.08312134195705,1.07475586832214,1.07876148454203,278.039951423621,3.49521258374535,0.00819301003442528,0.59967127622582,4.1773252708124,0.000173781903853183,0.0115830856928286,0.6019766152886,491.256368105525,-0.0217,-0.0217,0.1667,-0.0217,0.70341,0.70758,0.700316666666667,0.70412,1.09580333333333,1.10213333333333,1.09098333333333,1.09673666666667,297.738544371095,4.03116588220737,0.00885483817724565,0.700433353905687,4.91037591722203,0.000195372941294139,0.0136593226120478,0.691898005363273,524.025859846068,-0.0170807001575474,-0.0170807001575474,0.174140491888325,-0.0170807001575474,0.715018837299587,0.71860813330251,0.710785863959393,0.715711308674244,1.11323914138168,1.12114532470962,1.10721079834453,1.1147118487913
2015-08-16,257.8158,2.92782812560233,0.00831691650472027,0.61751119236092,3.9474011540548,0.000147681959388339,0.00966829382235437,0.502807324494761,456.97291593602,-0.025,-0.025,0.161,-0.025,0.7139,0.7158,0.7091,0.7097,1.1148,1.1188,1.1096,1.1106,256.537251914523,2.91558916109641,0.00754567330517001,0.504844095930285,3.46638610531846,0.000149808550087902,0.00934211138389444,0.502823115793129,455.405478774773,-0.0265192998424526,-0.0265192998424526,0.158863277380671,-0.0265192998424526,0.692120286285574,0.69721907493747,0.690290247959797,0.693526305335442,1.07816752567977,1.0836018015391,1.07469962359931,1.07980853048506,277.499822499946,3.47620895883911,0.00820469870111286,0.602109350324507,4.18829369906281,0.000173185192015228,0.0114779496492761,0.59942131578894,490.363602116537,-0.0219,-0.0219,0.166433333333333,-0.0219,0.70389,0.70807,0.700763333333333,0.704573333333333,1.09647666666667,1.10288666666667,1.09179,1.09751,298.462393085369,4.03682875658181,0.00886372409705571,0.699374604718729,4.91020129280717,0.000196561833942554,0.0136137879146577,0.696019515784751,525.321725458301,-0.0172807001575474,-0.0172807001575474,0.174003389285996,-0.0172807001575474,0.715659713714426,0.71892092506253,0.71123641870687,0.715620361331225,1.11478580765357,1.12217153179424,1.10888037640069,1.11521146951494
2015-08-17,257.0634,2.90401647305703,0.00829667927131478,0.607830689146724,3.9686026934771,0.000149513647608133,0.00875086068191178,0.501422589347181,455.528192172027,-0.027,-0.027,0.161,-0.027,0.7095,0.7114,0.7056,0.7109,1.1105,1.1124,1.1057,1.108,254.653970266613,2.86220326024569,0.0075577996629704,0.512288155082426,3.4725167371711,0.00014746437497816,0.0090929442413076,0.494238604370321,452.169431970292,-0.0268989462444865,-0.0268989462444865,0.158484428370763,-0.0268989462444865,0.69303150871585,0.698333847571577,0.691200303862543,0.694647152808201,1.0788894785004,1.0849658893884,1.07540036986096,1.08142748591376,276.814589166613,3.44841664377534,0.00821479657019696,0.604982126837709,4.19418947630599,0.000172136988104231,0.0113814858254355,0.596372955001723,489.218494483235,-0.0221,-0.0221,0.166133333333333,-0.0221,0.704486666666667,0.708623333333333,0.7013,0.70509,1.09739333333333,1.10382666666667,1.09269,1.09843666666667,298.975208066612,4.03463002730499,0.00887179347742351,0.697676098592992,4.91586221544088,0.000196809601230302,0.0136700274095634,0.698507305633124,526.267556996178,-0.0173010537555135,-0.0173010537555135,0.173782238295904,-0.0173010537555135,0.715941824617483,0.71891281909509,0.711399696137457,0.715532847191799,1.11589718816626,1.12268744394493,1.10997963013904,1.11544584741957
2015-08-18,253.0766,2.83227747258787,0.00812035650022437,0.594176438082013,3.93116318769362,0.000142918345872094,0.00893271208692626,0.493309702808859,448.346626115363,-0.028,-0.028,0.159,-0.028,0.7109,0.712,0.7022,0.7038,1.108,1.1093,1.1015,1.1018,252.534754783111,2.80151503430825,0.00756668836309937,0.518285424893015,3.49351340899243,0.000144445626231078,0.00886740320753754,0.484177491035795,448.439490037638,-0.0274135730822658,-0.0274135730822658,0.157959617419049,-0.0274135730822658,0.693797133669171,0.699385893944528,0.692172307253498,0.696105852946822,1.07979624941814,1.0863771318916,1.07643244828986,1.08343100153552,276.233905833279,3.4219344129074,0.00822270935892883,0.60767745516519,4.19436886410283,0.000171190074578572,0.0112526483384989,0.592413091541459,488.217491016492,-0.0223666666666667,-0.0223666666666667,0.165833333333333,-0.0223666666666667,0.704936666666667,0.70903,0.70172,0.705646666666667,1.09816666666667,1.10455333333333,1.09346,1.09927666666667,299.933056883448,4.04235379150655,0.00887873035475828,0.697069485437365,4.89522431921323,0.000197934522926067,0.0136378934694603,0.700648692047123,527.995491995345,-0.0173197602510675,-0.0173197602510675,0.173707049247617,-0.0173197602510675,0.716076199664163,0.718674106055472,0.711267692746502,0.715187480386512,1.1165370839152,1.12272953477507,1.11048755171014,1.11512233179781
2015-08-19,225.9602,2.6324348284536,0.00774584597511437,0.532516521500337,3.48010303505673,0.000131609787808094,0.00825378002511896,0.401169607768641,401.815757079587,-0.029,-0.029,0.16,-0.029,0.7033,0.71,0.7027,0.7093,1.102,1.1134,1.1017,1.1117,245.764764873127,2.72452109050833,0.00755305256911381,0.518780403601169,3.46294703417314,0.000140094208217367,0.0085866513640307,0.461314590909303,436.581779922204,-0.0280229391739626,-0.0280229391739626,0.157634813052452,-0.0280229391739626,0.695108058017642,0.700915464296331,0.693093237262483,0.697304631653189,1.08145125860236,1.08812011299986,1.07761107022781,1.08492567869213,275.576253180317,3.39658507194706,0.00822397827527771,0.609450272684354,4.20328364701435,0.000170313724953475,0.0111322365936841,0.588753464585257,487.071982715939,-0.0226666666666667,-0.0226666666666667,0.165466666666667,-0.0226666666666667,0.705433333333333,0.709456666666667,0.702026666666667,0.705966666666667,1.09885666666667,1.10517666666667,1.09409,1.09991,305.387741487508,4.06864905338579,0.00889490398144162,0.700120141767539,4.94362025985555,0.000200533241689583,0.0136778218233376,0.716192338261211,537.562185509674,-0.0173103941593708,-0.0173103941593708,0.173298520280881,-0.0173103941593708,0.715758608649025,0.717997869037003,0.710960096070851,0.714628701680144,1.11626207473097,1.12223322033347,1.11056892977219,1.11489432130787
